"ID","Family","Genus","Species","Sex","Exclude","Pinned","Body","Forewing left","Forewing right","Hindwing left","Hindwing right","Site","Latitude","Longitude","Climate","Date","Collector","Binomial"
2367,"Nymphalidae","Mycalesis","perseus","Female","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Mycalesis perseus"
2368,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Mycalesis terminus"
2369,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Mycalesis terminus"
2370,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Mycalesis terminus"
2371,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Mycalesis terminus"
2372,"Hesperiidae","Suniana","sunias","Male","No","No","n","n","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Suniana sunias"
2373,"Hesperiidae","Suniana","sunias","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Suniana sunias"
2374,"Hesperiidae","Pelopidas","agna","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Pelopidas agna"
2375,"Hesperiidae","Suniana","sunias","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Suniana sunias"
2376,"Lycaenidae","Zizina","otis","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Zizina otis"
2377,"Lycaenidae","Zizina","otis","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Zizina otis"
2378,"Lycaenidae","Zizina","otis","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Zizina otis"
2379,"Lycaenidae","Zizina","otis","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Zizina otis"
2380,"Lycaenidae","Zizina","otis","Female","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Zizina otis"
2381,"Lycaenidae","Zizina","otis","Male","No","No","y","y","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Zizina otis"
2382,"Lycaenidae","Zizina","otis","Female","Yes","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Zizina otis"
2383,"Lycaenidae","Zizina","otis","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","KL","Zizina otis"
2384,"Nymphalidae","Melanitis","leda","Female","Yes","Yes","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Melanitis leda"
2385,"Papilionidae","Graphium","agamemnon","Male","Yes","Yes","n","n","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Graphium agamemnon"
2386,"Hesperiidae","Tagiades","japetus","Male","No","No","n","y","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Tagiades japetus"
2387,"Nymphalidae","Acraea","terpsicore","Male","Yes","Yes","n","n","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Acraea terpsicore"
2388,"Papilionidae","Cressida","cressida","Male","Yes","Yes","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Cressida cressida"
2389,"Hesperiidae","Arrhenes","dschilus","Female","No","No","n","n","y","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Arrhenes dschilus"
2390,"Hesperiidae","Arrhenes","dschilus","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Arrhenes dschilus"
2391,"Hesperiidae","Pelopidas","agna","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Pelopidas agna"
2392,"Nymphalidae","Junonia","orithya","Female","Yes","Yes","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Junonia orithya"
2393,"Nymphalidae","Junonia","hedonia","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Junonia hedonia"
2394,"Nymphalidae","Junonia","hedonia","Male","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Junonia hedonia"
2395,"Nymphalidae","Junonia","hedonia","Male","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Junonia hedonia"
2407,"Nymphalidae","Ypthima","arctous","Female","No","No","n","y","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Ypthima arctous"
2408,"Nymphalidae","Ypthima","arctous","Female","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Ypthima arctous"
2409,"Nymphalidae","Mycalesis","sirius","Female","Yes","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2410,"Nymphalidae","Ypthima","arctous","Female","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Ypthima arctous"
2411,"Nymphalidae","Ypthima","arctous","Male","No","No","n","y","y","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Ypthima arctous"
2412,"Nymphalidae","Ypthima","arctous","Male","No","No","n","n","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Ypthima arctous"
2413,"Lycaenidae","Zizula","hylax","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizula hylax"
2414,"Lycaenidae","Zizina","otis","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizina otis"
2415,"Lycaenidae","Zizula","hylax","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizula hylax"
2416,"Lycaenidae","Zizina","otis","Female","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizina otis"
2417,"Lycaenidae","Zizina","otis","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizina otis"
2418,"Lycaenidae","Zizina","otis","Male","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizina otis"
2419,"Lycaenidae","Zizina","otis","Female","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizina otis"
2420,"Lycaenidae","Zizina","otis","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizina otis"
2421,"Lycaenidae","Zizina","otis","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizina otis"
2422,"Lycaenidae","Zizina","otis","Male","No","No","n","y","y","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Zizina otis"
2423,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2424,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2425,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2426,"Nymphalidae","Mycalesis","perseus","Female","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis perseus"
2427,"Nymphalidae","Mycalesis","sirius","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2428,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2429,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","y","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2430,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2431,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","y","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2432,"Nymphalidae","Mycalesis","perseus","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis perseus"
2433,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2434,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2435,"Nymphalidae","Junonia","hedonia","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Junonia hedonia"
2436,"Nymphalidae","Mycalesis","sirius","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2437,"Nymphalidae","Mycalesis","sirius","Male","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2438,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2439,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2440,"Nymphalidae","Mycalesis","sirius","Female","No","No","n","y","y","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2441,"Nymphalidae","Mycalesis","perseus","Female","No","No","n","y","y","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis perseus"
2442,"Nymphalidae","Mycalesis","sirius","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2443,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2444,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2445,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2446,"Nymphalidae","Mycalesis","terminus","Male","No","No","y","y","y","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2447,"Nymphalidae","Mycalesis","perseus","Female","No","No","n","n","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis perseus"
2448,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2449,"Nymphalidae","Mycalesis","sirius","Female","No","No","n","n","y","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2450,"Nymphalidae","Ypthima","arctous","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Ypthima arctous"
2451,"Nymphalidae","Mycalesis","perseus","Male","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis perseus"
2452,"Nymphalidae","Mycalesis","sirius","Male","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2453,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2454,"Nymphalidae","Mycalesis","sirius","Female","No","No","n","y","y","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis sirius"
2455,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2456,"Nymphalidae","Mycalesis","perseus","Female","No","No","n","n","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis perseus"
2457,"Nymphalidae","Mycalesis","terminus","Male","Yes","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","LO","Mycalesis terminus"
2458,"Lycaenidae","Zizina","otis","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Zizina otis"
2459,"Nymphalidae","Ypthima","arctous","Female","No","No","n","n","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Ypthima arctous"
2466,"Nymphalidae","Junonia","hedonia","Male","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Junonia hedonia"
2467,"Nymphalidae","Junonia","hedonia","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Junonia hedonia"
2468,"Nymphalidae","Euploea","corinna","Female","Yes","Yes","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Euploea corinna"
2469,"Pieridae","Eurema","hecabe","Male","No","No","n","n","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2470,"Pieridae","Eurema","hecabe","Male","No","No","n","n","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2471,"Pieridae","Eurema","hecabe","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2472,"Pieridae","Eurema","hecabe","Male","No","No","n","n","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2473,"Pieridae","Eurema","hecabe","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2474,"Pieridae","Eurema","hecabe","Male","No","No","n","n","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2475,"Pieridae","Eurema","hecabe","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2476,"Pieridae","Eurema","hecabe","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2477,"Pieridae","Eurema","hecabe","Female","No","No","n","n","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Eurema hecabe"
2478,"Nymphalidae","Melanitis","leda","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Melanitis leda"
2479,"Nymphalidae","Melanitis","leda","Female","Yes","Yes","n","n","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Melanitis leda"
2480,"Nymphalidae","Melanitis","leda","Female","No","No","n","y","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Melanitis leda"
2481,"Hesperiidae","Telicota","ancilla","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Telicota ancilla"
2482,"Hesperiidae","Telicota","ancilla","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Telicota ancilla"
2483,"Hesperiidae","Telicota","ancilla","Male","Yes","Yes","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Telicota ancilla"
2484,"Hesperiidae","Telicota","ancilla","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Telicota ancilla"
2485,"Hesperiidae","Sabera","dobboe","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Sabera dobboe"
2486,"Hesperiidae","Suniana","sunias","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Suniana sunias"
2487,"Hesperiidae","Sabera","dobboe","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Sabera dobboe"
2488,"Hesperiidae","Telicota","ancilla","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Telicota ancilla"
2489,"Hesperiidae","Pelopidas","agna","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Pelopidas agna"
2490,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2491,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2492,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","y","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2493,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2494,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2495,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","n","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2496,"Nymphalidae","Junonia","hedonia","Male","No","No","y","n","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Junonia hedonia"
2497,"Nymphalidae","Mycalesis","perseus","Male","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis perseus"
2498,"Nymphalidae","Mycalesis","perseus","Female","No","No","n","n","y","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis perseus"
2499,"Nymphalidae","Mycalesis","terminus","Male","No","No","n","n","n","y","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2500,"Nymphalidae","Ypthima","arctous","Female","No","No","n","n","y","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Ypthima arctous"
2501,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","y","y","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2502,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
2503,"Nymphalidae","Mycalesis","perseus","Female","No","No","n","y","n","n","y","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis perseus"
2504,"Nymphalidae","Mycalesis","terminus","Female","No","No","n","n","n","n","n","MR",-16.45193583,145.3714342,"Tropical","02/07/2023","JD","Mycalesis terminus"
