"ID","Family","Binomial","Ndaphnia","Sex","X240m","nbut","death.p","Phylo","Dorsal.conspicuousness","Ventral.conspicuousness","ConspicuousnessDiff"
"470","Nymphalidae","Mycalesis terminus",10,"Male",3,1,0.3,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.356050980392157,0.286649019607843,0.0694019607843138
"2666","Nymphalidae","Mycalesis terminus",10,"Male",0,1,0,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.356050980392157,0.286649019607843,0.0694019607843138
"484","Nymphalidae","Mycalesis sirius",10,"Female",3,1,0.3,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"2646","Nymphalidae","Mycalesis perseus",10,"Female",4,1,0.4,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.247368421052632,0.20746,0.0399084210526315
"368","Nymphalidae","Ypthima arctous",10,"Female",1,1,0.1,"LEP25269_X_Nymphalidae_Satyrinae_Satyrini_Ypthima_argus_X_ME",0.234603703703704,0.307585106382979,-0.072981402679275
"2580","Hesperiidae","Suniana sunias",10,"Female",3,1,0.3,"BN000778_380_Hesperiidae_Hesperiinae_Taractrocerini_Suniana_sunias",0.0850190476190477,0.190532608695652,-0.105513561076605
"475","Pieridae","Eurema laeta",10,"Female",3,1,0.3,"DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina",0.555508333333333,0.491258181818182,0.0642501515151515
"2374","Hesperiidae","Pelopidas agna",10,"Male",0,1,0,"ME12C211_X_Hesperiidae_Hesperiinae_Baorini_Pelopidas_mathias_X_ME",0.115526785714286,0.266247368421053,-0.150720582706767
"458","Nymphalidae","Mycalesis sirius",10,"Female",7,1,0.7,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"2394","Nymphalidae","Junonia hedonia",10,"Male",0,1,0,"SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia",0.244852542372881,0.173581034482759,0.0712715078901226
"2532","Hesperiidae","Pelopidas lyelli",10,"Male",0,1,0,"ME12C211_X_Hesperiidae_Hesperiinae_Baorini_Pelopidas_mathias_X_ME",NA,0.16765,NA
"502","Nymphalidae","Mycalesis sirius",10,"Female",0,1,0,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"510","Nymphalidae","Mycalesis terminus",10,"Male",4,1,0.4,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.356050980392157,0.286649019607843,0.0694019607843138
"2333","Nymphalidae","Mycalesis perseus",10,"Male",2,1,0.2,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.247368421052632,0.20746,0.0399084210526315
"2581","Hesperiidae","Sabera dobboe",10,"Female",0,1,0,"BN000717_310_Hesperiidae_Hesperiinae_Taractrocerini_Sabera_caesina",NA,NA,NA
"2347","Nymphalidae","Mycalesis perseus",10,"Female",0,1,0,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.247368421052632,0.20746,0.0399084210526315
"2591","Hesperiidae","Arrhenes dschilus",10,"Male",0,1,0,"BN000141_311_Hesperiidae_Hesperiinae_Taractrocerini_Arrhenes_dschilus",0.0697023255813954,0.076350909090909,-0.00664858350951358
"2593","Hesperiidae","Telicota ancilla",10,"Male",0,1,0,"BN000803_LEP37050_Hesperiidae_Hesperiinae_Taractrocerini_Telicota_augias_augias",0.321272881355932,0.326772222222222,-0.00549934086629011
"450","Hesperiidae","Arrhenes dschilus",10,"Female",3,1,0.3,"BN000141_311_Hesperiidae_Hesperiinae_Taractrocerini_Arrhenes_dschilus",0.0697023255813954,0.076350909090909,-0.00664858350951358
"467","Lycaenidae","Arhopala micale",10,"Female",4,1,0.4,"BN004507_EI16D223_Lycaenidae_Theclinae_Arhopalini_Arhopala_thamyras",0.768294642857143,0.154526984126984,0.613767658730159
"468","Lycaenidae","Arhopala micale",10,"Female",0,1,0,"BN004507_EI16D223_Lycaenidae_Theclinae_Arhopalini_Arhopala_thamyras",0.768294642857143,0.154526984126984,0.613767658730159
"487","Nymphalidae","Mycalesis terminus",10,"Female",0,1,0,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.356050980392157,0.286649019607843,0.0694019607843138
"408","Nymphalidae","Mycalesis sirius",10,"Female",7,1,0.7,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"613","Nymphalidae","Hypolimnas bolina",10,"Female",0,1,0,"BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina",NA,NA,NA
"506","Hesperiidae","Arrhenes dschilus",10,"Female",8,1,0.8,"BN000141_311_Hesperiidae_Hesperiinae_Taractrocerini_Arrhenes_dschilus",0.0697023255813954,0.076350909090909,-0.00664858350951358
"512","Nymphalidae","Mycalesis sirius",10,"Female",2,1,0.2,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"2452","Nymphalidae","Mycalesis sirius",10,"Male",4,1,0.4,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"412","Lycaenidae","Arhopala micale",10,"Female",0,1,0,"BN004507_EI16D223_Lycaenidae_Theclinae_Arhopalini_Arhopala_thamyras",0.768294642857143,0.154526984126984,0.613767658730159
"2576","Hesperiidae","Sabera dobboe",10,"Female",1,1,0.1,"BN000717_310_Hesperiidae_Hesperiinae_Taractrocerini_Sabera_caesina",NA,NA,NA
"2343","Nymphalidae","Mycalesis sirius",10,"Female",1,1,0.1,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"2579","Hesperiidae","Telicota mesoptis",10,"Female",0,1,0,"BN000803_LEP37050_Hesperiidae_Hesperiinae_Taractrocerini_Telicota_augias_augias",0.178954545454545,0.0848606557377048,0.0940938897168405
"2348","Nymphalidae","Mycalesis sirius",10,"Female",0,1,0,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"404","Hesperiidae","Arrhenes dschilus",10,"Female",3,1,0.3,"BN000141_311_Hesperiidae_Hesperiinae_Taractrocerini_Arrhenes_dschilus",0.0697023255813954,0.076350909090909,-0.00664858350951358
"563","Nymphalidae","Mycalesis terminus",10,"Female",1,1,0.1,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.356050980392157,0.286649019607843,0.0694019607843138
"2517","Nymphalidae","Mycalesis sirius",10,"Female",1,1,0.1,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.195640476190476,0.246184615384615,-0.0505441391941392
"2531","Hesperiidae","Pelopidas lyelli",10,"Female",0,1,0,"ME12C211_X_Hesperiidae_Hesperiinae_Baorini_Pelopidas_mathias_X_ME",NA,0.16765,NA
"2534","Hesperiidae","Pelopidas lyelli",10,"Male",5,1,0.5,"ME12C211_X_Hesperiidae_Hesperiinae_Baorini_Pelopidas_mathias_X_ME",NA,0.16765,NA
"2539","Nymphalidae","Melanitis leda",10,"Female",0,1,0,"ME11B073_X_Nymphalidae_Satyrinae_Melanitini_Melanitis_leda_X_ME",0.287288372093023,0.090121875,0.197166497093023
"499","Pieridae","Eurema hecabe",10,"Male",1,1,0.1,"DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina",0.639188679245283,0.567830188679245,0.0713584905660377
"541","Nymphalidae","Junonia hedonia",10,"Male",0,1,0,"SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia",0.244852542372881,0.173581034482759,0.0712715078901226
"355","Pieridae","Catopsilia pomona",10,"Female",1,1,0.1,"BN002319_DL13F181_Pieridae_Coliadinae_X_Catopsilia_scylla",NA,NA,NA
"2489","Hesperiidae","Pelopidas agna",10,"Female",0,1,0,"ME12C211_X_Hesperiidae_Hesperiinae_Baorini_Pelopidas_mathias_X_ME",0.115526785714286,0.266247368421053,-0.150720582706767
"389","Hesperiidae","Pelopidas agna",10,"Male",0,1,0,"ME12C211_X_Hesperiidae_Hesperiinae_Baorini_Pelopidas_mathias_X_ME",0.115526785714286,0.266247368421053,-0.150720582706767
"345","Hesperiidae","Arrhenes dschilus",10,"Female",1,1,0.1,"BN000141_311_Hesperiidae_Hesperiinae_Taractrocerini_Arrhenes_dschilus",0.0697023255813954,0.076350909090909,-0.00664858350951358
"2481","Hesperiidae","Telicota ancilla",10,"Male",3,1,0.3,"BN000803_LEP37050_Hesperiidae_Hesperiinae_Taractrocerini_Telicota_augias_augias",0.321272881355932,0.326772222222222,-0.00549934086629011
"2485","Hesperiidae","Sabera dobboe",10,"Male",0,1,0,"BN000717_310_Hesperiidae_Hesperiinae_Taractrocerini_Sabera_caesina",NA,NA,NA
"2523","Nymphalidae","Mycalesis perseus",10,"Male",3,1,0.3,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.247368421052632,0.20746,0.0399084210526315
"PC3","Lycaenidae","Psychonotis caelius",10,"Male",4,2,0.4,"BN003844_KD94R072_Lycaenidae_Polyommatinae_Polyommatini_Psychonotis_caelius",NA,NA,NA
"349","Pieridae","Catopsilia pomona",10,"Male",0,1,0,"BN002319_DL13F181_Pieridae_Coliadinae_X_Catopsilia_scylla",NA,NA,NA
"430","Lycaenidae","Arhopala micale",10,"Female",4,1,0.4,"BN004507_EI16D223_Lycaenidae_Theclinae_Arhopalini_Arhopala_thamyras",0.768294642857143,0.154526984126984,0.613767658730159
"549","Nymphalidae","Hypolimnas bolina",10,"Male",7,1,0.7,"BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina",NA,NA,NA
"2451","Nymphalidae","Mycalesis perseus",10,"Male",0,1,0,"BN004362_DL02P763_Nymphalidae_Satyrinae_Satyrini_Mycalesis_francisca",0.247368421052632,0.20746,0.0399084210526315
"608","Hesperiidae","Arrhenes dschilus",10,"Female",0,1,0,"BN000141_311_Hesperiidae_Hesperiinae_Taractrocerini_Arrhenes_dschilus",0.0697023255813954,0.076350909090909,-0.00664858350951358
"2459","Nymphalidae","Ypthima arctous",10,"Female",3,1,0.3,"LEP25269_X_Nymphalidae_Satyrinae_Satyrini_Ypthima_argus_X_ME",0.234603703703704,0.307585106382979,-0.072981402679275
"546","Nymphalidae","Hypolimnas bolina",10,"Female",0,1,0,"BN007178_LEP37028B_Nymphalidae_Nymphalinae_Kallimini_Hypolimnas_bolina",NA,NA,NA
"548","Pieridae","Catopsilia pomona",10,"Male",7,1,0.7,"BN002319_DL13F181_Pieridae_Coliadinae_X_Catopsilia_scylla",NA,NA,NA
"2477","Pieridae","Eurema hecabe",10,"Female",2,1,0.2,"DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina",0.639188679245283,0.567830188679245,0.0713584905660377
"2892","Pieridae","Cepora perimale",10,"Male",3,1,0.3,"BN002330_DL16V155_Pieridae_Pierinae_Pierini_Cepora_nerissa",0.708192857142857,0.488015254237288,0.220177602905569
"2997","Nymphalidae","Danaus plexippus",10,"Male",3,1,0.3,"DanausR_X_Nymphalidae_Danainae_Danaini_Danaus_plexippus",0.339136206896552,0.563555102040816,-0.224418895144264
"2879","Nymphalidae","Euploea corinna",10,"Male",2,1,0.2,"BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta",0.415918,0.495789655172414,-0.0798716551724138
"2893","Pieridae","Cepora perimale",10,"Female",0,1,0,"BN002330_DL16V155_Pieridae_Pierinae_Pierini_Cepora_nerissa",0.708192857142857,0.488015254237288,0.220177602905569
"2953","Nymphalidae","Euploea corinna",10,"Male",0,1,0,"BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta",0.415918,0.495789655172414,-0.0798716551724138
"2950","Hesperiidae","Suniana sunias",10,"Female",2,1,0.2,"BN000778_380_Hesperiidae_Hesperiinae_Taractrocerini_Suniana_sunias",0.0850190476190477,0.190532608695652,-0.105513561076605
"2890","Nymphalidae","Danaus plexippus",10,"Male",8,1,0.8,"DanausR_X_Nymphalidae_Danainae_Danaini_Danaus_plexippus",0.339136206896552,0.563555102040816,-0.224418895144264
"856","Pieridae","Eurema hecabe",10,"Female",2,1,0.2,"DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina",0.639188679245283,0.567830188679245,0.0713584905660377
"757","Hesperiidae","Ocybadistes flavovittatus",10,"Female",1,1,0.1,"DL02Q800_X_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_flavovittata_X_ME",NA,NA,NA
"2989","Nymphalidae","Danaus petilia",10,"Female",0,1,0,"GCA0049599151_X_Nymphalidae_Danainae_Danaini_Danaus_chrysippus",0.453388235294118,0.450413636363636,0.00297459893048124
"2944","Papilionidae","Graphium choredon",10,"Male",0,1,0,"RF140004_X_Papilionidae_Papilioninae_Leptocircini_Graphium_agamemnon_X_ME",0.691863461538462,0.649664150943396,0.0421993105950653
"906","Nymphalidae","Euploea tulliolus",10,"Female",8,1,0.8,"BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta",0.362420967741936,0.33076,0.0316609677419355
"802","Pieridae","Eurema smilax",10,"Male",6,1,0.6,"DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina",0.563998076923077,0.507790196078431,0.0562078808446456
"919","Pieridae","Delias nigrina",10,"Male",0,1,0,"SRR4341246_X_Pieridae_Pierinae_Pierini_Delias_descombesi_oraia",0.544332727272727,0.283626984126984,0.260705743145743
"930","Lycaenidae","Lampides boeticus",10,"Male",4,1,0.4,"BN001093_BNSZS00308_Lycaenidae_Polyommatinae_Polyommatini_Lampides_boeticus",0.487775438596491,0.572590909090909,-0.084815470494418
"931","Hesperiidae","Ocybadistes flavovittatus",10,"Female",0,1,0,"DL02Q800_X_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_flavovittata_X_ME",NA,NA,NA
"898","Pieridae","Belenois java",10,"Female",1,1,0.1,"BN002237_LEP46735_Pieridae_Pierinae_Pierini_Belenois_java",0.621970175438596,0.70523,-0.0832598245614036
"822","Hesperiidae","Ocybadistes flavovittatus",10,"Female",7,1,0.7,"DL02Q800_X_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_flavovittata_X_ME",NA,NA,NA
"944","Pieridae","Eurema hecabe",10,"Male",2,1,0.2,"DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina",0.639188679245283,0.567830188679245,0.0713584905660377
"949","Nymphalidae","Danaus plexippus",10,"Female",8,1,0.8,"DanausR_X_Nymphalidae_Danainae_Danaini_Danaus_plexippus",0.339136206896552,0.563555102040816,-0.224418895144264
"950","Nymphalidae","Euploea tulliolus",10,"Female",7,1,0.7,"BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta",0.362420967741936,0.33076,0.0316609677419355
"951","Pieridae","Belenois java",10,"Male",0,1,0,"BN002237_LEP46735_Pieridae_Pierinae_Pierini_Belenois_java",0.621970175438596,0.70523,-0.0832598245614036
"771","Pieridae","Belenois java",11,"Female",3,1,0.272727273,"BN002237_LEP46735_Pieridae_Pierinae_Pierini_Belenois_java",0.621970175438596,0.70523,-0.0832598245614036
"LP1","Lycaenidae","Leptotes plinius",10,"Male",6,2,0.6,"BN002865_LEP46014_Lycaenidae_Polyommatinae_Polyommatini_Leptotes_cassius",0.490422033898305,0.387837096774194,0.102584937124112
"2956","Lycaenidae","Theclinesthes onycha",10,"Male",10,1,1,"BN003991_MFB00P612_Lycaenidae_Polyommatinae_Polyommatini_Theclinesthes_miskini",0.671384090909091,0.533632352941177,0.137751737967914
"2919","Hesperiidae","Suniana sunias",10,"Male",4,1,0.4,"BN000778_380_Hesperiidae_Hesperiinae_Taractrocerini_Suniana_sunias",0.0850190476190477,0.190532608695652,-0.105513561076605
"2921","Nymphalidae","Euploea corinna",10,"Male",4,1,0.4,"BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta",0.415918,0.495789655172414,-0.0798716551724138
"971","Pieridae","Belenois java",10,"Female",2,1,0.2,"BN002237_LEP46735_Pieridae_Pierinae_Pierini_Belenois_java",0.621970175438596,0.70523,-0.0832598245614036
"2915","Pieridae","Belenois java",10,"Male",3,1,0.3,"BN002237_LEP46735_Pieridae_Pierinae_Pierini_Belenois_java",0.621970175438596,0.70523,-0.0832598245614036
"2916","Pieridae","Cepora perimale",10,"Male",0,1,0,"BN002330_DL16V155_Pieridae_Pierinae_Pierini_Cepora_nerissa",0.708192857142857,0.488015254237288,0.220177602905569
"2881","Nymphalidae","Euploea corinna",10,"Male",0,1,0,"BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta",0.415918,0.495789655172414,-0.0798716551724138
"2920","Nymphalidae","Euploea corinna",10,"Female",6,1,0.6,"BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta",0.415918,0.495789655172414,-0.0798716551724138
"874","Pieridae","Belenois java",10,"Male",0,1,0,"BN002237_LEP46735_Pieridae_Pierinae_Pierini_Belenois_java",0.621970175438596,0.70523,-0.0832598245614036
"2923","Nymphalidae","Euploea corinna",10,"Male",0,1,0,"BN004536_HD14B023_Nymphalidae_Danainae_Danaini_Euploea_phaenareta",0.415918,0.495789655172414,-0.0798716551724138
"4053","Hesperiidae","Ocybadistes walkeri",10,"Female",1,1,0.1,"BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri",0.0825531914893618,0.33149,-0.248936808510638
"4072","Pieridae","Pieris rapae",10,"Female",0,1,0,"BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae",0.709524528301887,0.728604444444444,-0.0190799161425576
"4103","Pieridae","Pieris rapae",10,"Female",0,1,0,"BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae",0.709524528301887,0.728604444444444,-0.0190799161425576
"4176","Pieridae","Pieris rapae",10,"Female",0,1,0,"BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae",0.709524528301887,0.728604444444444,-0.0190799161425576
"4185","Pieridae","Pieris rapae",10,"Male",0,1,0,"BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae",0.709524528301887,0.728604444444444,-0.0190799161425576
"4212","Pieridae","Pieris rapae",10,"Male",0,1,0,"BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae",0.709524528301887,0.728604444444444,-0.0190799161425576
"4131","Hesperiidae","Suniana sunias",10,"Female",1,1,0.1,"BN000778_380_Hesperiidae_Hesperiinae_Taractrocerini_Suniana_sunias",0.0850190476190477,0.190532608695652,-0.105513561076605
"4146","Pieridae","Eurema smilax",10,"Female",0,1,0,"DRR087481_X_Pieridae_Coliadinae_X_Eurema_mandarina",0.563998076923077,0.507790196078431,0.0562078808446456
"1815","Nymphalidae","Vanessa kershawi",10,"Female",0,1,0,"BN007174_LEP28963_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_indica",0.26030701754386,0.214242857142857,0.0460641604010025
"1821","Nymphalidae","Junonia villida",10,"Male",0,1,0,"SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia",0.1741546875,0.553848333333333,-0.379693645833333
"1824","Nymphalidae","Junonia villida",10,"Female",1,1,0.1,"SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia",0.1741546875,0.553848333333333,-0.379693645833333
"1791","Nymphalidae","Vanessa kershawi",10,"Female",3,1,0.3,"BN007174_LEP28963_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_indica",0.26030701754386,0.214242857142857,0.0460641604010025
"1798","Nymphalidae","Junonia villida",10,"Female",0,1,0,"SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia",0.1741546875,0.553848333333333,-0.379693645833333
"1820","Hesperiidae","Ocybadistes walkeri",10,"Male",1,1,0.1,"BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri",0.0825531914893618,0.33149,-0.248936808510638
"1823","Hesperiidae","Ocybadistes flavovittatus",11,"Female",9,1,0.818181818,"DL02Q800_X_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_flavovittata_X_ME",NA,NA,NA
"1835","Nymphalidae","Junonia villida",10,"Male",0,1,0,"SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia",0.1741546875,0.553848333333333,-0.379693645833333
"1783","Nymphalidae","Vanessa kershawi",10,"Female",3,1,0.3,"BN007174_LEP28963_Nymphalidae_Nymphalinae_Nymphalini_Vanessa_indica",0.26030701754386,0.214242857142857,0.0460641604010025
"1827","Hesperiidae","Ocybadistes walkeri",10,"Male",3,1,0.3,"BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri",0.0825531914893618,0.33149,-0.248936808510638
"3845","Nymphalidae","Danaus plexippus",10,"Male",0,1,0,"DanausR_X_Nymphalidae_Danainae_Danaini_Danaus_plexippus",0.339136206896552,0.563555102040816,-0.224418895144264
"3773","Pieridae","Pieris rapae",10,"Female",1,1,0.1,"BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae",0.709524528301887,0.728604444444444,-0.0190799161425576
"3781","Nymphalidae","Junonia villida",10,"Female",0,1,0,"SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia",0.1741546875,0.553848333333333,-0.379693645833333
"3909","Nymphalidae","Junonia villida",10,"Female",1,1,0.1,"SRR1145747_X_Nymphalidae_Nymphalinae_Junoniini_Junonia_coenia",0.1741546875,0.553848333333333,-0.379693645833333
"3913","Hesperiidae","Toxidia peron",10,"Male",0,1,0,"BN000840_111_Hesperiidae_Trapezitinae_X_Toxidia_peron",0.147526666666667,0.35182,-0.204293333333333
"3923","Pieridae","Pieris rapae",10,"Female",0,1,0,"BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae",0.709524528301887,0.728604444444444,-0.0190799161425576
"3924","Pieridae","Pieris rapae",10,"Male",0,1,0,"BN007169_LEP50891_Pieridae_Pierinae_Pierini_Pieris_rapae",0.709524528301887,0.728604444444444,-0.0190799161425576
"1594","Lycaenidae","Candalides absimilis",10,"Female",8,1,0.8,"RE05D052_X_Lycaenidae_Theclinae_Candalidini_Candalides_xanthospilos_X_ME",0.707786363636364,0.688629824561404,0.0191565390749602
"1564","Nymphalidae","Hypocysta metirius",10,"Male",4,1,0.4,"BN005507_DH18R117_Nymphalidae_Satyrinae_Satyrini_Hypocysta_calypso",0.179474074074074,0.269114285714286,-0.0896402116402115
"1568","Hesperiidae","Ocybadistes walkeri",10,"Male",4,1,0.4,"BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri",0.0825531914893618,0.33149,-0.248936808510638
"1584","Hesperiidae","Ocybadistes walkeri",10,"Male",5,1,0.5,"BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri",0.0825531914893618,0.33149,-0.248936808510638
"1576","Hesperiidae","Trapezites symmomus",10,"Female",0,1,0,"BN000850_89_Hesperiidae_Trapezitinae_X_Trapezites_symmomus",0.0908371428571428,0.222654237288136,-0.131817094430993
"1602","Hesperiidae","Telicota ancilla",10,"Female",2,1,0.2,"BN000803_LEP37050_Hesperiidae_Hesperiinae_Taractrocerini_Telicota_augias_augias",0.321272881355932,0.326772222222222,-0.00549934086629011
"1577","Hesperiidae","Ocybadistes walkeri",10,"Female",0,1,0,"BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri",0.0825531914893618,0.33149,-0.248936808510638
"1581","Hesperiidae","Ocybadistes walkeri",10,"Female",1,1,0.1,"BN000549_127_Hesperiidae_Hesperiinae_Taractrocerini_Ocybadistes_walkeri",0.0825531914893618,0.33149,-0.248936808510638
"1586","Hesperiidae","Trapezites symmomus",10,"Female",0,1,0,"BN000850_89_Hesperiidae_Trapezitinae_X_Trapezites_symmomus",0.0908371428571428,0.222654237288136,-0.131817094430993
"1575","Hesperiidae","Trapezites symmomus",10,"Female",10,1,1,"BN000850_89_Hesperiidae_Trapezitinae_X_Trapezites_symmomus",0.0908371428571428,0.222654237288136,-0.131817094430993
"zhf3","Lycaenidae","Zizula hylax",10,"Female",7,4,0.7,"BN003906_DL09X120_Lycaenidae_Polyommatinae_Polyommatini_Zizula_hylax",NA,NA,NA
"zhf1","Lycaenidae","Zizula hylax",10,"Female",5,6,0.5,"BN003906_DL09X120_Lycaenidae_Polyommatinae_Polyommatini_Zizula_hylax",NA,NA,NA
"zhf4","Lycaenidae","Zizula hylax",10,"Female",0,6,0,"BN003906_DL09X120_Lycaenidae_Polyommatinae_Polyommatini_Zizula_hylax",NA,NA,NA
"zhm6","Lycaenidae","Zizula hylax",10,"Male",10,5,1,"BN003906_DL09X120_Lycaenidae_Polyommatinae_Polyommatini_Zizula_hylax",NA,NA,NA
"zhm4","Lycaenidae","Zizula hylax",10,"Male",10,5,1,"BN003906_DL09X120_Lycaenidae_Polyommatinae_Polyommatini_Zizula_hylax",NA,NA,NA
"1113","Lycaenidae","Zizina otis",10,"Female",10,1,1,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"3232","Lycaenidae","Zizina otis",10,"Male",4,1,0.4,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"4137","Lycaenidae","Zizina otis",10,"Female",5,1,0.5,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"bg1","Lycaenidae","Zizina otis",10,"Male",3,2,0.3,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"ao2","Lycaenidae","Zizina otis",10,"Female",4,2,0.4,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"mr2","Lycaenidae","Zizina otis",10,"Male",6,2,0.6,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"4136","Lycaenidae","Zizina otis",10,"Female",0,1,0,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"mr1","Lycaenidae","Zizina otis",10,"Male",1,2,0.1,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"399","Lycaenidae","Zizina otis",10,"Male",7,1,0.7,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"3739","Lycaenidae","Zizina otis",10,"Female",5,1,0.5,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"127","Lycaenidae","Zizina otis",10,"Female",0,1,0,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
"jcu1","Lycaenidae","Zizina otis",10,"Male",5,2,0.5,"BN004004_DL01Q533_Lycaenidae_Polyommatinae_Polyommatini_Zizina_otis",NA,NA,NA
